,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
176,C-17-11,IJBSQT,12.0,X31OGS,9.0,Y813MQ,11.0,AB9XBU,5.0,DSQXYR,15.0,CD1NU9,16.0,U8203G,12.0,SVFO5S,11.0,QM2UH1,16.0,WRRW1W,11.0,LXJQVG,10.0,ODZZLY,12.0,J2URNJ,15.0,1JT1XB,10.0,B24J86,15.0,05W6TK,13.0,PY5UPB,7.0,Q164T6,15.0
177,C-17-12,YXGRMP,15.0,LXJQVG,8.0,W25EZN,12.0,VHQ356,9.0,YKQY4X,14.0,HLOISD,10.0,PZUF7K,12.0,70EPUK,14.0,V7JUQL,10.0,DSQXYR,13.0,UNPPMJ,14.0,HXQR4L,7.0,O9YFO8,13.0,6WT73N,9.0,AKP0A7,4.0,DSQXYR,5.0,DNLEH7,12.0,0LNUOV,4.0
178,C-17-13,QM2UH1,6.0,DGAONE,10.0,ODZZLY,10.0,5P2MVG,10.0,PY5UPB,13.0,H1I7JZ,11.0,2T1DJM,12.0,M8W7TS,6.0,ASG1IT,14.0,DGAONE,5.0,7GC57K,13.0,F73ZE1,12.0,02MRUH,10.0,O7AXAK,7.0,CD1NU9,9.0,SY1DDY,7.0,QP56BU,4.0,05W6TK,15.0
184,C-18-11,J2URNJ,6.0,JU0ODD,14.0,H1I7JZ,13.0,5IXVJ1,13.0,CU53FM,5.0,MLV9BR,13.0,0SJH1Z,9.0,ZGYCSW,11.0,9VBE59,16.0,HLOISD,8.0,WH1BJI,11.0,JHSQHS,4.0,Z8KPP8,4.0,6WT73N,14.0,HCMI82,11.0,05W6TK,7.0,69L9MX,11.0,D8AMD3,14.0
185,C-18-12,KTDZY0,8.0,EBKM6C,9.0,8BSFSA,10.0,TQBVRI,5.0,TAHFOD,7.0,9KZ6W1,12.0,6MKIC6,15.0,JHSQHS,12.0,ADT9MG,14.0,AHR20O,5.0,9S4AF8,9.0,YKQY4X,11.0,JEGRCL,10.0,V7JUQL,13.0,IYLV38,5.0,9FWH2G,10.0,5IXVJ1,13.0,BLJLMQ,13.0
186,C-18-13,G8ASPE,4.0,3LQL9L,6.0,F98BNI,16.0,DF3KQM,16.0,YN8OHN,8.0,O7TSVL,5.0,Z8KPP8,15.0,EUMBM7,11.0,ZGYCSW,13.0,VWXLZJ,8.0,SWN7AU,9.0,UHYJ3A,13.0,EYEOXS,13.0,IPGA7X,10.0,CVU3QV,10.0,WGHG3L,15.0,KTDZY0,12.0,AHSNWF,14.0
192,C-19-11,Q164T6,6.0,TAHFOD,12.0,Z8KPP8,4.0,YKQY4X,13.0,Z8KPP8,12.0,ZRCYSH,11.0,HCMI82,16.0,Q50W5L,8.0,QM2UH1,5.0,QM2UH1,6.0,UDF17E,7.0,E2ES5Z,9.0,NM6C73,7.0,ADT9MG,11.0,6M2FJM,4.0,8D9SAW,5.0,YMN5EM,12.0,JWTWL1,10.0
193,C-19-12,QVFB0Q,11.0,XLTRGL,8.0,A19092,14.0,YXGRMP,6.0,IJBSQT,10.0,ULG3QT,16.0,PY5UPB,5.0,AKP0A7,10.0,H51IVV,8.0,ZRCYSH,15.0,HCMI82,4.0,EQQBND,8.0,W25EZN,12.0,5P4LRT,6.0,HOUGRO,5.0,AKP0A7,11.0,TNAHD4,7.0,122OKQ,6.0
194,C-19-13,122OKQ,8.0,T3NVTG,5.0,MLV9BR,13.0,X31OGS,9.0,V7JUQL,6.0,HOUJQN,8.0,HOUGRO,15.0,ADT9MG,8.0,9FWH2G,7.0,AHSNWF,16.0,RAUDQ6,9.0,9KZ6W1,5.0,SMMRK3,15.0,SVJZKL,11.0,PC1PMV,12.0,Q164T6,4.0,KTDZY0,16.0,56TC1Z,5.0
200,C-20-11,O7AXAK,7.0,HA0BOB,13.0,F0P5OQ,8.0,JUUL5B,6.0,GPBMZJ,6.0,AX7BJ8,8.0,8BSFSA,11.0,EQQBND,13.0,QP56BU,5.0,2T1DJM,11.0,800OVF,13.0,UDF17E,7.0,2LPO6D,15.0,SY1DDY,10.0,PZUF7K,7.0,EO69NY,13.0,ULG3QT,13.0,MLV9BR,14.0
201,C-20-12,X31OGS,5.0,YRRNGL,7.0,KZ5VR3,7.0,4SD17H,7.0,F73ZE1,4.0,JCIIEB,11.0,QM2UH1,13.0,TOENMT,14.0,1A6YTA,15.0,2OAVPY,5.0,HCMI82,5.0,QVFB0Q,4.0,BLJLMQ,10.0,TNZ1OO,14.0,X31OGS,4.0,IAKTYD,6.0,S90CD9,12.0,WRRW1W,14.0
202,C-20-13,8N10W9,11.0,9KZ6W1,13.0,O7TSVL,9.0,6MKIC6,12.0,AKP0A7,15.0,F73ZE1,4.0,1ENECA,5.0,A19092,6.0,IAKTYD,16.0,NJVZEL,10.0,NM6C73,13.0,V7JUQL,4.0,Z8KPP8,7.0,0LNUOV,10.0,Y813MQ,4.0,F7LULH,5.0,7GC57K,16.0,HOUGRO,13.0
208,C-21-11,S90CD9,7.0,RAUDQ6,10.0,SVJZKL,16.0,EA91CP,9.0,GPBMZJ,7.0,1A6YTA,13.0,O9YFO8,10.0,EA91CP,9.0,NJVZEL,16.0,UDF17E,14.0,1A6YTA,13.0,UMKYTJ,16.0,O7TSVL,13.0,7GC57K,16.0,6WT73N,16.0,D05ZS7,10.0,EQQBND,14.0,TQBVRI,15.0
209,C-21-12,63KAC1,15.0,ZRCYSH,16.0,YF0X2Z,16.0,2LPO6D,15.0,F0P5OQ,16.0,K3YA1X,4.0,HXQR4L,4.0,Z26SRT,6.0,F73ZE1,6.0,ASG1IT,8.0,EQQBND,16.0,4ILN0A,4.0,EA91CP,4.0,WH1BJI,6.0,D05ZS7,15.0,Z26SRT,10.0,VWXLZJ,9.0,70EPUK,16.0
210,C-21-13,32ZKOX,16.0,56TC1Z,12.0,B24J86,14.0,NJVZEL,6.0,122OKQ,8.0,NISP6K,9.0,X31OGS,4.0,63KAC1,11.0,AHR20O,11.0,4ILN0A,16.0,O7AXAK,4.0,HGXJD0,11.0,UHYJ3A,15.0,800OVF,15.0,1ENECA,9.0,D8AMD3,9.0,6N3PKW,14.0,T3NVTG,11.0
216,C-22-11,1JT1XB,13.0,DSQXYR,14.0,69L9MX,10.0,5HQR89,5.0,IA7X1P,4.0,N6JU7C,12.0,9S4AF8,8.0,IYLV38,14.0,A19092,10.0,NISP6K,10.0,YRRNGL,5.0,JU0ODD,12.0,O7AXAK,16.0,5P2MVG,16.0,EQQBND,6.0,H51IVV,6.0,6WT73N,15.0,QTMT7N,11.0
217,C-22-12,YXGRMP,8.0,Y813MQ,5.0,6NDM0O,6.0,8N10W9,6.0,SSQFQA,6.0,YXGRMP,11.0,UNPPMJ,16.0,T3NVTG,13.0,JGP0ID,13.0,ZX6MUV,8.0,PY5UPB,8.0,ZVUW6Z,14.0,4SD17H,11.0,T3NVTG,11.0,S90CD9,13.0,EAJXUV,12.0,Z26SRT,16.0,TB6WIP,9.0
218,C-22-13,QVFB0Q,4.0,UDF17E,4.0,TBCCF7,9.0,VHQ356,8.0,BLJLMQ,5.0,XSFSKX,10.0,CU53FM,4.0,IA7X1P,4.0,XSFSKX,8.0,1D2ILZ,12.0,TLFT43,5.0,JUUL5B,10.0,IAKTYD,9.0,TBCCF7,16.0,1A6YTA,4.0,HOUGRO,12.0,ZX6MUV,12.0,6M2FJM,6.0
224,C-23-11,IA7X1P,9.0,NM6C73,11.0,9S4AF8,8.0,9FWH2G,12.0,H51IVV,12.0,O7AXAK,11.0,2T1DJM,5.0,8N10W9,6.0,A7MDBC,11.0,0SJH1Z,9.0,84ABYS,16.0,O7TSVL,11.0,U8203G,10.0,O9YFO8,7.0,C5O9C9,7.0,PY5UPB,8.0,BLJLMQ,15.0,I1X92B,8.0
225,C-23-12,ETU70R,12.0,DSQXYR,13.0,6M2FJM,9.0,IA7X1P,11.0,XSFSKX,13.0,CST1KC,7.0,XSFSKX,13.0,HGXJD0,11.0,800OVF,13.0,WH1BJI,7.0,DSQXYR,6.0,KTDZY0,4.0,AKP0A7,4.0,JGP0ID,15.0,1JT1XB,8.0,I2B1FH,4.0,SWN7AU,15.0,6WT73N,4.0
226,C-23-13,ASG1IT,7.0,VHQ356,16.0,QXS5D1,4.0,ODZZLY,11.0,NM6C73,14.0,I1KDJ0,15.0,N6JU7C,7.0,6WT73N,5.0,E2ES5Z,8.0,8BSFSA,7.0,S90CD9,7.0,JGP0ID,14.0,F98BNI,10.0,DF3KQM,7.0,69L9MX,10.0,TNAHD4,10.0,K3YA1X,9.0,7GC57K,12.0
232,C-24-11,Z26SRT,9.0,WRRW1W,16.0,AX7BJ8,6.0,2OAVPY,10.0,EYEOXS,11.0,F73ZE1,5.0,K3YA1X,11.0,V7JUQL,4.0,APQKWK,4.0,FQ53YY,15.0,6NDM0O,9.0,CVU3QV,14.0,XLTRGL,14.0,6N3PKW,12.0,X31OGS,11.0,TQBVRI,7.0,EA91CP,13.0,B24J86,11.0
233,C-24-12,9S4AF8,7.0,YKQY4X,12.0,F73ZE1,12.0,QM2UH1,11.0,JCIIEB,6.0,ULG3QT,12.0,KZ5VR3,6.0,5MNTT7,9.0,HI2X6U,16.0,EO69NY,15.0,D8AMD3,8.0,JCIIEB,16.0,ADT9MG,9.0,2OAVPY,14.0,NM6C73,5.0,G8ASPE,4.0,5P4LRT,11.0,E5CISL,6.0
234,C-24-13,UU4A1K,11.0,EUMBM7,13.0,JGP0ID,5.0,KTDZY0,4.0,CU53FM,15.0,EYEOXS,8.0,IPGA7X,7.0,V6K6JX,10.0,066BOU,4.0,IYV9SV,10.0,T3NVTG,6.0,63KAC1,7.0,VHQ356,13.0,UHYJ3A,8.0,PC1PMV,4.0,05W6TK,9.0,05W6TK,5.0,V7JUQL,16.0
240,D-13-11,DF3KQM,7.0,JUUL5B,6.0,63KAC1,4.0,SVFO5S,7.0,HGXJD0,13.0,1A6YTA,8.0,YKQY4X,6.0,A19092,6.0,0SJH1Z,4.0,WRRW1W,11.0,EUMBM7,8.0,ZRCYSH,10.0,U95NWB,10.0,XPZSZ1,10.0,SY1DDY,5.0,IPGA7X,8.0,BLJLMQ,4.0,PZUF7K,11.0
241,D-13-12,M67GNC,16.0,TOENMT,6.0,HOUJQN,4.0,W25EZN,13.0,JU0ODD,11.0,9VBE59,9.0,C5O9C9,5.0,YE890X,9.0,TOENMT,15.0,J2URNJ,16.0,AKP0A7,6.0,EA91CP,9.0,G8ASPE,5.0,IJBSQT,8.0,QVFB0Q,15.0,XUZJ74,14.0,9S4AF8,15.0,E2ES5Z,13.0
242,D-13-13,O7TSVL,6.0,7BU1V7,10.0,XUZJ74,13.0,NM6C73,6.0,AHSNWF,9.0,FJ25W1,13.0,Z8KPP8,8.0,A7MDBC,13.0,CST1KC,5.0,UCRNWD,15.0,UCRNWD,9.0,IYV9SV,15.0,QOMHJ2,14.0,Q50W5L,6.0,XFQ9CP,5.0,M67GNC,5.0,AHR20O,5.0,JCNON3,13.0
248,D-14-11,GPBMZJ,14.0,SMMRK3,11.0,05W6TK,4.0,5IXVJ1,4.0,V6K6JX,16.0,0LNUOV,4.0,AKP0A7,9.0,Q50W5L,15.0,HOUJQN,6.0,IAKTYD,4.0,CU53FM,10.0,E2ES5Z,13.0,MLV9BR,8.0,3LQL9L,7.0,QXS5D1,6.0,QM2UH1,15.0,F7LULH,13.0,PZUF7K,8.0
249,D-14-12,2OAVPY,9.0,G8ASPE,5.0,IAKTYD,6.0,HOUJQN,6.0,6MKIC6,6.0,J2URNJ,12.0,J2URNJ,12.0,X0HH8Y,7.0,O9YFO8,14.0,K3YA1X,13.0,I2B1FH,12.0,TNZ1OO,11.0,H51IVV,6.0,JGP0ID,4.0,2T1DJM,14.0,QM2UH1,6.0,LXJQVG,9.0,RBKNR4,5.0
250,D-14-13,WRRW1W,7.0,ZVUW6Z,4.0,1A6YTA,15.0,NISP6K,11.0,NJVZEL,11.0,JUUL5B,16.0,I1X92B,7.0,5P4LRT,16.0,NISP6K,8.0,84ABYS,11.0,KUFVRI,14.0,7GC57K,16.0,X31OGS,9.0,EO69NY,7.0,UNPPMJ,11.0,UU4A1K,8.0,1ENECA,15.0,WGHG3L,4.0
256,D-15-11,H1I7JZ,11.0,HA0BOB,7.0,TNAHD4,12.0,DNLEH7,10.0,YF0X2Z,14.0,A7MDBC,8.0,9S4AF8,9.0,HCMI82,13.0,1A6YTA,9.0,UCRNWD,13.0,ULG3QT,10.0,69L9MX,15.0,1A6YTA,10.0,F7LULH,11.0,WRRW1W,16.0,IYXV3Z,10.0,FJ25W1,8.0,CU53FM,9.0
257,D-15-12,HXQR4L,13.0,I2B1FH,6.0,HI2X6U,6.0,FJ25W1,11.0,1D2ILZ,8.0,2Z7ZEP,10.0,X0HH8Y,9.0,JCNON3,7.0,B24J86,9.0,YE890X,13.0,O7TSVL,14.0,C5O9C9,10.0,NISP6K,5.0,AKP0A7,14.0,CD1NU9,10.0,1A6YTA,14.0,E2ES5Z,12.0,EA91CP,16.0
258,D-15-13,EBKM6C,15.0,V7JUQL,13.0,QTMT7N,14.0,KTDZY0,7.0,UNPPMJ,8.0,9FWH2G,8.0,UNPPMJ,10.0,GPBMZJ,10.0,IPGA7X,14.0,5P2MVG,14.0,TB6WIP,12.0,PY5UPB,13.0,UHYJ3A,6.0,HGXJD0,11.0,0SJH1Z,16.0,RN2DSQ,7.0,EYEOXS,14.0,8N10W9,11.0
264,D-16-11,JEGRCL,6.0,VWXLZJ,5.0,KTDZY0,13.0,9KZ6W1,16.0,TBCCF7,6.0,4E0KXI,5.0,PP9DNA,11.0,IAKTYD,14.0,1D2ILZ,8.0,YMN5EM,9.0,RN2DSQ,7.0,9KZ6W1,9.0,EUMBM7,7.0,32ZKOX,11.0,V7JUQL,10.0,D05ZS7,8.0,FJ25W1,9.0,F73ZE1,11.0
265,D-16-12,6N3PKW,8.0,O7AXAK,8.0,C5O9C9,6.0,JEGRCL,6.0,EAJXUV,11.0,PC1PMV,4.0,5P2MVG,11.0,EQQBND,15.0,MLV9BR,8.0,IYXV3Z,11.0,8BSFSA,9.0,HLOISD,13.0,IJBSQT,13.0,UU4A1K,15.0,Z8KPP8,16.0,EUMBM7,16.0,YRRNGL,10.0,066BOU,4.0
266,D-16-13,E5CISL,4.0,WGHG3L,11.0,ULG3QT,12.0,7BU1V7,13.0,UNPPMJ,11.0,84ABYS,16.0,V7JUQL,10.0,SWN7AU,7.0,F98BNI,16.0,1A6YTA,13.0,APQKWK,7.0,122OKQ,8.0,DF3KQM,15.0,GPBMZJ,12.0,RN2DSQ,9.0,ETU70R,4.0,M67GNC,14.0,D05ZS7,9.0
272,D-17-11,W25EZN,11.0,HLOISD,4.0,DSQXYR,14.0,XSFSKX,5.0,AB9XBU,9.0,KUFVRI,11.0,J2URNJ,8.0,RBKNR4,12.0,ZRCYSH,9.0,HA0BOB,14.0,IYXV3Z,6.0,GPBMZJ,10.0,G8ASPE,11.0,JEGRCL,5.0,37VA62,8.0,I1KDJ0,6.0,HOUJQN,9.0,1D2ILZ,6.0
273,D-17-12,UMKYTJ,14.0,J3FI7N,8.0,F7LULH,7.0,HOUGRO,11.0,FJ25W1,11.0,XPZSZ1,4.0,9S4AF8,13.0,IAKTYD,13.0,APQKWK,14.0,Z8KPP8,4.0,37VA62,14.0,F7LULH,16.0,KUFVRI,10.0,DGAONE,16.0,4ILN0A,9.0,ULG3QT,4.0,UMKYTJ,12.0,RBKNR4,13.0
274,D-17-13,H51IVV,9.0,JEGRCL,7.0,TNZ1OO,13.0,XLTRGL,10.0,5HQR89,13.0,UCRNWD,11.0,SY1DDY,11.0,Q50W5L,7.0,7GC57K,14.0,ASG1IT,9.0,5IXVJ1,16.0,CVU3QV,8.0,HOUJQN,15.0,69L9MX,4.0,56TC1Z,9.0,63KAC1,14.0,TBCCF7,4.0,C5O9C9,4.0
280,D-18-11,M8W7TS,8.0,WGHG3L,14.0,2OAVPY,8.0,4E1WTK,9.0,WRRW1W,13.0,XPZSZ1,8.0,H1I7JZ,13.0,NISP6K,15.0,70EPUK,6.0,D05ZS7,14.0,QVFB0Q,7.0,J2URNJ,13.0,TNAHD4,8.0,J3FI7N,15.0,TNZ1OO,10.0,Z8KPP8,16.0,UU4A1K,13.0,SY1DDY,16.0
281,D-18-12,32ZKOX,7.0,H1I7JZ,13.0,02MRUH,12.0,JEGRCL,13.0,SMMRK3,8.0,ETU70R,13.0,RAUDQ6,10.0,PP9DNA,15.0,EAJXUV,13.0,PC1PMV,10.0,QP56BU,15.0,MLV9BR,10.0,HA0BOB,15.0,8D9SAW,6.0,32ZKOX,11.0,4E0KXI,4.0,SSQFQA,15.0,CST1KC,8.0
282,D-18-13,JCIIEB,6.0,XFQ9CP,4.0,I1KDJ0,12.0,800OVF,16.0,2Z7ZEP,14.0,MLV9BR,15.0,PZUF7K,14.0,UDF17E,7.0,IA7X1P,13.0,6NDM0O,10.0,IYV9SV,13.0,VHQ356,11.0,1JT1XB,15.0,F7LULH,16.0,IA7X1P,15.0,5MNTT7,16.0,X0HH8Y,15.0,8D9SAW,8.0
288,D-19-11,TNAHD4,11.0,AKP0A7,10.0,YRRNGL,13.0,32ZKOX,13.0,UDF17E,9.0,EQQBND,10.0,M8W7TS,6.0,WRRW1W,4.0,70EPUK,12.0,EA91CP,5.0,N6JU7C,8.0,JCNON3,4.0,TOENMT,8.0,AB9XBU,14.0,ODZZLY,6.0,F98BNI,11.0,5IXVJ1,13.0,NISP6K,7.0
289,D-19-12,EO69NY,11.0,VWXLZJ,7.0,9VBE59,8.0,D05ZS7,4.0,W518XY,5.0,KZ5VR3,11.0,QTMT7N,15.0,AHSNWF,15.0,122OKQ,5.0,EYEOXS,4.0,F0P5OQ,10.0,CU53FM,8.0,F0P5OQ,10.0,D8AMD3,8.0,TNZ1OO,5.0,RUUOCB,6.0,HA0BOB,16.0,UMKYTJ,6.0
290,D-19-13,8N10W9,14.0,05W6TK,12.0,70EPUK,16.0,XUZJ74,12.0,E2ES5Z,13.0,EAJXUV,8.0,DF3KQM,7.0,TBCCF7,9.0,2Z7ZEP,10.0,ZVUW6Z,11.0,ULG3QT,14.0,5P4LRT,14.0,E2ES5Z,7.0,C5O9C9,10.0,HCMI82,14.0,FQ53YY,6.0,TNZ1OO,12.0,6WT73N,16.0
296,D-20-11,HLOISD,5.0,122OKQ,7.0,2T1DJM,8.0,LXJQVG,15.0,Y813MQ,4.0,2OAVPY,4.0,DGAONE,16.0,4E1WTK,15.0,UHYJ3A,10.0,8E9F1P,11.0,C5O9C9,16.0,Y813MQ,9.0,UNPPMJ,4.0,ODZZLY,13.0,F7LULH,9.0,UDF17E,5.0,1JT1XB,16.0,JCIIEB,6.0
297,D-20-12,4ILN0A,10.0,5IXVJ1,5.0,V6K6JX,12.0,5P2MVG,13.0,6WT73N,13.0,JUUL5B,12.0,ZX6MUV,4.0,9KZ6W1,8.0,JCNON3,7.0,AB9XBU,11.0,Z26SRT,6.0,9FWH2G,16.0,HA0BOB,6.0,AHR20O,4.0,EA91CP,7.0,SY1DDY,8.0,EUMBM7,13.0,8BSFSA,6.0
298,D-20-13,ZVUW6Z,13.0,W518XY,14.0,F98BNI,7.0,PC1PMV,10.0,E2ES5Z,7.0,QTMT7N,15.0,EYEOXS,6.0,1ENECA,6.0,W518XY,11.0,0SJH1Z,13.0,H51IVV,14.0,AX7BJ8,4.0,ODZZLY,7.0,AHSNWF,13.0,DGAONE,14.0,7GC57K,7.0,JUUL5B,14.0,QXS5D1,12.0
304,D-21-11,6N3PKW,9.0,1A6YTA,15.0,AX7BJ8,7.0,XLTRGL,16.0,3LQL9L,14.0,1JT1XB,14.0,5MNTT7,7.0,QOMHJ2,9.0,F73ZE1,13.0,A7MDBC,7.0,9FWH2G,13.0,EO69NY,15.0,Q164T6,8.0,FQ53YY,10.0,EYEOXS,13.0,IA7X1P,13.0,TB6WIP,15.0,0SJH1Z,7.0
305,D-21-12,6N3PKW,15.0,F0P5OQ,13.0,0LNUOV,10.0,4E1WTK,14.0,QXS5D1,12.0,JCIIEB,4.0,122OKQ,11.0,IAKTYD,12.0,YXGRMP,4.0,RN2DSQ,12.0,Q164T6,12.0,3LQL9L,14.0,DSQXYR,10.0,QVFB0Q,9.0,IAKTYD,9.0,1A6YTA,15.0,ULG3QT,10.0,DGAONE,16.0
306,D-21-13,SVFO5S,7.0,63KAC1,9.0,FQ53YY,7.0,I1X92B,5.0,LXJQVG,7.0,EQQBND,14.0,QP56BU,16.0,YN8OHN,11.0,E2ES5Z,15.0,JCIIEB,16.0,AHSNWF,9.0,2T1DJM,15.0,70EPUK,5.0,TB6WIP,8.0,SSQFQA,7.0,D8AMD3,13.0,K3YA1X,9.0,HOUGRO,9.0
312,D-22-11,JUUL5B,5.0,FJ25W1,12.0,AHR20O,7.0,D8AMD3,4.0,ZVUW6Z,12.0,ZGYCSW,8.0,ZGYCSW,10.0,ODZZLY,15.0,QXS5D1,15.0,I2B1FH,5.0,F29V5I,9.0,UNPPMJ,10.0,AKP0A7,9.0,WGHG3L,13.0,M8W7TS,14.0,EYEOXS,8.0,NISP6K,15.0,9VBE59,6.0
313,D-22-12,QP56BU,12.0,UU4A1K,14.0,AX7BJ8,6.0,O7AXAK,10.0,9VBE59,14.0,DGAONE,14.0,XPZSZ1,10.0,EQQBND,6.0,TB6WIP,16.0,EBKM6C,9.0,EQQBND,10.0,FJ25W1,11.0,JCNON3,7.0,CU53FM,8.0,B24J86,4.0,EO69NY,7.0,1A6YTA,15.0,RBKNR4,13.0
314,D-22-13,3LQL9L,10.0,ADT9MG,15.0,JWTWL1,4.0,RAUDQ6,5.0,3LQL9L,8.0,HLOISD,14.0,5X8RAN,4.0,ASG1IT,7.0,56TC1Z,9.0,TB6WIP,10.0,QXS5D1,11.0,C5O9C9,4.0,LXJQVG,5.0,RBKNR4,10.0,S90CD9,8.0,V6K6JX,5.0,K3YA1X,15.0,RBKNR4,5.0
320,D-23-11,A7MDBC,8.0,SY1DDY,15.0,TQBVRI,7.0,V6K6JX,8.0,QTMT7N,9.0,8N10W9,7.0,PC1PMV,14.0,TLFT43,4.0,WH1BJI,9.0,CST1KC,12.0,9KHDG3,10.0,TLFT43,7.0,H1I7JZ,5.0,EA91CP,15.0,Q50W5L,12.0,QP56BU,16.0,2LPO6D,8.0,MLV9BR,13.0
321,D-23-12,CD1NU9,15.0,YN8OHN,10.0,05W6TK,8.0,HI2X6U,5.0,A7MDBC,11.0,8D9SAW,10.0,SY1DDY,16.0,Q164T6,5.0,YXGRMP,8.0,O7AXAK,11.0,X31OGS,5.0,VHQ356,11.0,SSQFQA,9.0,066BOU,10.0,NM6C73,8.0,6MKIC6,6.0,MLV9BR,15.0,IYLV38,16.0
322,D-23-13,G8ASPE,12.0,ZRCYSH,11.0,PP9DNA,5.0,QM2UH1,13.0,E2ES5Z,8.0,M67GNC,15.0,KTDZY0,6.0,FQ53YY,4.0,G8ASPE,14.0,V7JUQL,4.0,ADT9MG,15.0,066BOU,8.0,AHSNWF,16.0,FQ53YY,13.0,UNPPMJ,5.0,VHQ356,12.0,HCMI82,15.0,V7JUQL,14.0
328,D-24-11,ODZZLY,11.0,Z8KPP8,7.0,WH1BJI,13.0,RBKNR4,5.0,XFQ9CP,16.0,7GC57K,8.0,5P2MVG,7.0,ZGYCSW,16.0,9FWH2G,8.0,H51IVV,14.0,XLTRGL,10.0,I2B1FH,8.0,VWXLZJ,14.0,O9YFO8,14.0,ZVUW6Z,11.0,Z8KPP8,9.0,PC1PMV,15.0,ZVUW6Z,5.0
329,D-24-12,9KHDG3,13.0,AX7BJ8,5.0,4E0KXI,11.0,W518XY,7.0,EA91CP,4.0,A19092,9.0,HI2X6U,8.0,3LQL9L,6.0,YN8OHN,11.0,N6JU7C,13.0,IJBSQT,16.0,32ZKOX,4.0,7BU1V7,4.0,CD1NU9,9.0,9S4AF8,5.0,I1X92B,8.0,4SD17H,8.0,9VBE59,14.0
330,D-24-13,GPBMZJ,14.0,E2ES5Z,8.0,HLOISD,13.0,9KHDG3,14.0,TLFT43,13.0,7GC57K,15.0,AB9XBU,9.0,XPZSZ1,6.0,DF3KQM,14.0,X31OGS,9.0,A19092,8.0,0SJH1Z,16.0,5IXVJ1,5.0,5IXVJ1,11.0,ZX6MUV,16.0,XFQ9CP,14.0,5P4LRT,6.0,HXQR4L,12.0
336,E-13-11,XSFSKX,10.0,F98BNI,6.0,6NDM0O,16.0,800OVF,13.0,UHYJ3A,4.0,ADT9MG,7.0,O7TSVL,7.0,FJ25W1,5.0,TNZ1OO,16.0,EUMBM7,16.0,NM6C73,10.0,O7TSVL,14.0,TBCCF7,15.0,A19092,7.0,C5O9C9,10.0,AKP0A7,10.0,V7JUQL,12.0,QTMT7N,15.0
337,E-13-12,BLJLMQ,7.0,B24J86,6.0,SVFO5S,8.0,HI2X6U,7.0,X0HH8Y,11.0,JCNON3,11.0,6M2FJM,15.0,9S4AF8,16.0,HA0BOB,12.0,JWTWL1,15.0,O7TSVL,15.0,EA91CP,12.0,QM2UH1,11.0,7GC57K,9.0,YF0X2Z,15.0,9VBE59,13.0,Z26SRT,15.0,VHQ356,8.0
338,E-13-13,TBCCF7,5.0,YMN5EM,10.0,GPBMZJ,9.0,5X8RAN,9.0,SMMRK3,5.0,1JT1XB,15.0,800OVF,15.0,CST1KC,14.0,EUMBM7,11.0,Q164T6,15.0,TAHFOD,6.0,69L9MX,4.0,TLFT43,11.0,5P2MVG,6.0,Z26SRT,10.0,02MRUH,11.0,Y813MQ,6.0,IPGA7X,4.0
344,E-14-11,ZRCYSH,10.0,WH1BJI,12.0,DSQXYR,9.0,ODZZLY,11.0,I1X92B,11.0,YN8OHN,16.0,2T1DJM,11.0,9KHDG3,9.0,NM6C73,11.0,V6K6JX,5.0,JEGRCL,14.0,8E9F1P,6.0,5HQR89,12.0,XSFSKX,12.0,69L9MX,5.0,JGP0ID,14.0,J3FI7N,8.0,2T1DJM,13.0
345,E-14-12,Q50W5L,10.0,RN2DSQ,5.0,7BU1V7,12.0,F7LULH,14.0,TBCCF7,15.0,4E0KXI,9.0,JWTWL1,11.0,E2ES5Z,12.0,7GC57K,15.0,6N3PKW,10.0,RUUOCB,11.0,X0HH8Y,10.0,H51IVV,8.0,JGP0ID,16.0,FQ53YY,11.0,J2URNJ,9.0,C5O9C9,10.0,HOUJQN,9.0
346,E-14-13,D8AMD3,9.0,SVJZKL,8.0,JUUL5B,4.0,W518XY,11.0,70EPUK,8.0,SSQFQA,8.0,37VA62,15.0,YE890X,6.0,Q50W5L,7.0,56TC1Z,7.0,FQ53YY,4.0,6N3PKW,13.0,6MKIC6,11.0,PP9DNA,7.0,ZX6MUV,15.0,ZRCYSH,11.0,VWXLZJ,4.0,A7MDBC,5.0
352,E-15-11,O7TSVL,4.0,F29V5I,6.0,NM6C73,15.0,WRRW1W,6.0,69L9MX,16.0,6WT73N,15.0,RBKNR4,8.0,AKP0A7,15.0,HLOISD,12.0,KZ5VR3,7.0,I1X92B,11.0,SY1DDY,14.0,IYV9SV,6.0,122OKQ,15.0,HOUJQN,16.0,A7MDBC,8.0,I1KDJ0,11.0,JGP0ID,16.0
