,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
66,B-15-13,W25EZN,7.0,JCNON3,9.0,HGXJD0,8.0,LXJQVG,13.0,KUFVRI,16.0,SWN7AU,12.0,PZUF7K,11.0,SVJZKL,11.0,CST1KC,8.0,F73ZE1,8.0,F0P5OQ,8.0,QTMT7N,15.0,TQBVRI,4.0,U8203G,12.0,ZRCYSH,7.0,DNLEH7,4.0,SY1DDY,11.0,GPBMZJ,15.0
67,B-15-21,0SJH1Z,8.0,3LQL9L,6.0,56TC1Z,4.0,X31OGS,12.0,NISP6K,4.0,9KZ6W1,13.0,DSQXYR,9.0,RN2DSQ,16.0,DGAONE,9.0,QP56BU,5.0,O7AXAK,12.0,PY5UPB,11.0,J3FI7N,12.0,RBKNR4,11.0,DGAONE,11.0,RAUDQ6,15.0,9KZ6W1,13.0,YN8OHN,15.0
68,B-15-22,RBKNR4,7.0,ODZZLY,10.0,8BSFSA,10.0,4SD17H,16.0,6MKIC6,11.0,UNPPMJ,11.0,DGAONE,4.0,56TC1Z,10.0,N6JU7C,11.0,JCIIEB,12.0,W518XY,8.0,800OVF,13.0,FJ25W1,7.0,RAUDQ6,10.0,5IXVJ1,16.0,KUFVRI,8.0,JCNON3,12.0,TQBVRI,5.0
69,B-15-23,32ZKOX,15.0,4E0KXI,6.0,N6JU7C,5.0,J2URNJ,10.0,9KZ6W1,15.0,WGHG3L,16.0,UCRNWD,16.0,122OKQ,7.0,JGP0ID,7.0,2Z7ZEP,16.0,HOUJQN,9.0,YKQY4X,10.0,CU53FM,14.0,I1KDJ0,16.0,F0P5OQ,10.0,JHSQHS,11.0,EQQBND,11.0,SMMRK3,8.0
70,B-15-30,HA0BOB,14.0,ODZZLY,15.0,Q164T6,12.0,Z8KPP8,4.0,JCIIEB,5.0,UHYJ3A,4.0,9S4AF8,11.0,Z8KPP8,11.0,ZGYCSW,12.0,EQQBND,5.0,XLTRGL,5.0,CD1NU9,11.0,5P4LRT,10.0,SY1DDY,13.0,AHR20O,11.0,1A6YTA,4.0,KUFVRI,10.0,70EPUK,12.0
71,B-15-40,ULG3QT,8.0,EQQBND,14.0,I1KDJ0,8.0,KUFVRI,7.0,IYXV3Z,15.0,ZX6MUV,14.0,QM2UH1,5.0,U95NWB,5.0,QTMT7N,13.0,IYXV3Z,6.0,XFQ9CP,7.0,J2URNJ,15.0,DNLEH7,14.0,J3FI7N,10.0,56TC1Z,8.0,AX7BJ8,10.0,KZ5VR3,14.0,IYV9SV,7.0
72,B-16-11,FQ53YY,10.0,WH1BJI,8.0,UNPPMJ,4.0,IYLV38,7.0,EUMBM7,10.0,WRRW1W,15.0,2Z7ZEP,4.0,4ILN0A,6.0,LXJQVG,15.0,VWXLZJ,4.0,70EPUK,12.0,6N3PKW,7.0,UDF17E,10.0,6WT73N,4.0,KUFVRI,6.0,CD1NU9,12.0,7BU1V7,11.0,HA0BOB,11.0
73,B-16-12,FQ53YY,15.0,JCNON3,11.0,EBKM6C,7.0,QXS5D1,10.0,SVFO5S,15.0,YF0X2Z,15.0,122OKQ,12.0,ZRCYSH,9.0,4E1WTK,14.0,V6K6JX,16.0,TBCCF7,8.0,CD1NU9,5.0,W25EZN,6.0,5HQR89,7.0,EYEOXS,6.0,8BSFSA,9.0,9VBE59,5.0,1ENECA,6.0
74,B-16-13,2LPO6D,10.0,SWN7AU,5.0,EAJXUV,4.0,D8AMD3,6.0,05W6TK,14.0,70EPUK,9.0,BLJLMQ,4.0,066BOU,11.0,A7MDBC,4.0,5X8RAN,13.0,TB6WIP,11.0,800OVF,13.0,PY5UPB,14.0,ADT9MG,16.0,JCIIEB,7.0,ETU70R,11.0,Y813MQ,6.0,D8AMD3,5.0
75,B-16-21,Y813MQ,7.0,EYEOXS,12.0,JEGRCL,13.0,SVFO5S,9.0,F98BNI,7.0,XUZJ74,6.0,VHQ356,9.0,5P2MVG,13.0,YN8OHN,14.0,ULG3QT,16.0,ULG3QT,5.0,YRRNGL,4.0,32ZKOX,15.0,IYLV38,11.0,3LQL9L,6.0,H51IVV,6.0,LXJQVG,5.0,HOUJQN,15.0
76,B-16-22,QP56BU,8.0,2Z7ZEP,11.0,ETU70R,4.0,F98BNI,7.0,YMN5EM,5.0,EUMBM7,5.0,YN8OHN,7.0,4E1WTK,11.0,122OKQ,5.0,ZX6MUV,10.0,J2URNJ,13.0,F29V5I,5.0,O7AXAK,7.0,TOENMT,16.0,F0P5OQ,13.0,O7TSVL,13.0,TLFT43,16.0,AX7BJ8,10.0
77,B-16-23,BLJLMQ,16.0,F98BNI,13.0,WRRW1W,9.0,5P4LRT,13.0,DNLEH7,12.0,7BU1V7,5.0,FJ25W1,16.0,2OAVPY,9.0,JU0ODD,9.0,S90CD9,9.0,EBKM6C,4.0,EYEOXS,7.0,D8AMD3,14.0,QP56BU,14.0,AHSNWF,6.0,SSQFQA,7.0,9KZ6W1,13.0,YKQY4X,4.0
78,B-16-30,F0P5OQ,11.0,HOUJQN,8.0,RN2DSQ,10.0,ZRCYSH,13.0,SVFO5S,8.0,O9YFO8,13.0,9KHDG3,13.0,XSFSKX,4.0,QTMT7N,11.0,PP9DNA,9.0,HLOISD,16.0,Z26SRT,16.0,ZX6MUV,8.0,7BU1V7,12.0,1JT1XB,8.0,HLOISD,13.0,Y813MQ,11.0,AHSNWF,5.0
79,B-16-40,ULG3QT,6.0,CVU3QV,15.0,066BOU,13.0,HI2X6U,16.0,JU0ODD,9.0,AHR20O,10.0,HI2X6U,15.0,IYV9SV,5.0,JCNON3,7.0,HGXJD0,6.0,EA91CP,12.0,CU53FM,9.0,V7JUQL,14.0,BLJLMQ,7.0,M67GNC,6.0,SVJZKL,8.0,TAHFOD,15.0,WGHG3L,5.0
80,B-17-11,DSQXYR,15.0,JCIIEB,15.0,05W6TK,16.0,MLV9BR,7.0,YMN5EM,9.0,IA7X1P,5.0,TLFT43,13.0,5HQR89,15.0,SVJZKL,7.0,B24J86,9.0,M67GNC,14.0,ASG1IT,5.0,QP56BU,10.0,CD1NU9,15.0,FQ53YY,15.0,JHSQHS,14.0,02MRUH,9.0,SVJZKL,6.0
81,B-17-12,CVU3QV,10.0,5P4LRT,15.0,UDF17E,8.0,AHSNWF,11.0,JU0ODD,7.0,RBKNR4,12.0,37VA62,13.0,84ABYS,4.0,UDF17E,12.0,8D9SAW,6.0,4E0KXI,11.0,HOUGRO,5.0,QOMHJ2,7.0,QVFB0Q,14.0,D05ZS7,11.0,LXJQVG,9.0,A7MDBC,14.0,EA91CP,14.0
82,B-17-13,O7AXAK,4.0,IYV9SV,12.0,J2URNJ,13.0,UHYJ3A,8.0,4E1WTK,12.0,8D9SAW,4.0,8BSFSA,13.0,32ZKOX,14.0,D8AMD3,5.0,JEGRCL,6.0,5HQR89,16.0,VHQ356,9.0,HI2X6U,8.0,ETU70R,4.0,Z8KPP8,14.0,JCNON3,10.0,HOUJQN,15.0,ULG3QT,14.0
83,B-17-21,VHQ356,8.0,M8W7TS,6.0,JHSQHS,16.0,QOMHJ2,5.0,TAHFOD,11.0,NM6C73,12.0,EQQBND,11.0,I1X92B,10.0,CVU3QV,15.0,9S4AF8,11.0,GPBMZJ,16.0,XPZSZ1,4.0,F7LULH,12.0,UMKYTJ,10.0,1A6YTA,6.0,WH1BJI,7.0,HGXJD0,15.0,NM6C73,12.0
84,B-17-22,O7TSVL,11.0,PY5UPB,7.0,TQBVRI,15.0,RAUDQ6,16.0,Y813MQ,8.0,AB9XBU,8.0,Q164T6,5.0,84ABYS,13.0,63KAC1,7.0,2T1DJM,7.0,9S4AF8,6.0,JHSQHS,16.0,JWTWL1,4.0,F73ZE1,11.0,066BOU,13.0,9KZ6W1,14.0,JWTWL1,16.0,V7JUQL,12.0
85,B-17-23,EQQBND,13.0,IYXV3Z,4.0,V6K6JX,11.0,JGP0ID,16.0,4SD17H,7.0,QP56BU,6.0,EAJXUV,7.0,LXJQVG,13.0,AX7BJ8,16.0,RAUDQ6,14.0,X0HH8Y,7.0,AKP0A7,10.0,E2ES5Z,15.0,DF3KQM,15.0,PC1PMV,7.0,EBKM6C,8.0,AKP0A7,15.0,8N10W9,14.0
86,B-17-30,O7TSVL,5.0,J3FI7N,12.0,JCIIEB,6.0,JEGRCL,11.0,UHYJ3A,16.0,QTMT7N,5.0,XLTRGL,6.0,V7JUQL,7.0,5MNTT7,4.0,H51IVV,15.0,DNLEH7,15.0,UDF17E,10.0,V7JUQL,10.0,JWTWL1,14.0,TQBVRI,5.0,I1KDJ0,4.0,TQBVRI,14.0,066BOU,4.0
87,B-17-40,M8W7TS,14.0,NISP6K,5.0,ZRCYSH,14.0,B24J86,6.0,3LQL9L,7.0,FQ53YY,7.0,C5O9C9,13.0,ZVUW6Z,16.0,SVJZKL,12.0,TQBVRI,12.0,W518XY,16.0,8N10W9,9.0,XLTRGL,12.0,8N10W9,16.0,4ILN0A,15.0,M67GNC,15.0,PY5UPB,4.0,NJVZEL,15.0
88,B-18-11,AHR20O,5.0,BLJLMQ,13.0,69L9MX,15.0,W25EZN,15.0,8N10W9,7.0,JU0ODD,12.0,PZUF7K,15.0,XPZSZ1,16.0,CST1KC,6.0,63KAC1,10.0,AHR20O,16.0,122OKQ,14.0,SSQFQA,9.0,9VBE59,11.0,JCIIEB,13.0,APQKWK,11.0,ZVUW6Z,11.0,05W6TK,7.0
89,B-18-12,9KHDG3,6.0,Q50W5L,11.0,I2B1FH,15.0,XFQ9CP,14.0,XSFSKX,13.0,TLFT43,11.0,TNZ1OO,9.0,6N3PKW,15.0,XSFSKX,11.0,IAKTYD,11.0,8D9SAW,15.0,4SD17H,11.0,DSQXYR,16.0,9KHDG3,10.0,YE890X,9.0,ZX6MUV,16.0,Q50W5L,4.0,TBCCF7,15.0
90,B-18-13,EYEOXS,11.0,KUFVRI,14.0,F98BNI,11.0,CU53FM,11.0,V6K6JX,8.0,RAUDQ6,4.0,RAUDQ6,5.0,XUZJ74,15.0,VHQ356,9.0,Y813MQ,8.0,4ILN0A,5.0,JCNON3,6.0,JUUL5B,16.0,05W6TK,8.0,JHSQHS,16.0,800OVF,15.0,TB6WIP,6.0,4E0KXI,14.0
91,B-18-21,O7TSVL,9.0,GPBMZJ,8.0,HI2X6U,8.0,QTMT7N,5.0,EA91CP,15.0,IJBSQT,9.0,A7MDBC,12.0,IAKTYD,13.0,S90CD9,5.0,SVJZKL,14.0,ZRCYSH,11.0,9KHDG3,7.0,Q50W5L,13.0,5HQR89,9.0,CU53FM,11.0,PY5UPB,4.0,05W6TK,6.0,E2ES5Z,5.0
92,B-18-22,Z26SRT,9.0,02MRUH,12.0,FJ25W1,12.0,UU4A1K,12.0,SVFO5S,8.0,MLV9BR,15.0,IPGA7X,6.0,6WT73N,6.0,JCNON3,4.0,AKP0A7,14.0,H51IVV,8.0,IA7X1P,8.0,I2B1FH,12.0,WGHG3L,8.0,CD1NU9,6.0,WH1BJI,4.0,KUFVRI,4.0,DNLEH7,10.0
93,B-18-23,QM2UH1,16.0,JUUL5B,6.0,RN2DSQ,10.0,YE890X,16.0,X0HH8Y,11.0,ODZZLY,4.0,ETU70R,5.0,1ENECA,7.0,AB9XBU,4.0,YRRNGL,10.0,IPGA7X,5.0,EQQBND,9.0,EQQBND,13.0,WH1BJI,6.0,PY5UPB,10.0,E5CISL,13.0,V7JUQL,13.0,D05ZS7,10.0
94,B-18-30,6WT73N,16.0,QVFB0Q,4.0,K3YA1X,13.0,B24J86,16.0,XSFSKX,9.0,K3YA1X,14.0,ETU70R,9.0,SSQFQA,6.0,JU0ODD,16.0,0SJH1Z,7.0,AHSNWF,5.0,HI2X6U,7.0,2T1DJM,8.0,HCMI82,8.0,DF3KQM,4.0,4ILN0A,14.0,BLJLMQ,13.0,0SJH1Z,16.0
95,B-18-40,ADT9MG,10.0,EQQBND,11.0,ZVUW6Z,16.0,K3YA1X,12.0,UNPPMJ,4.0,6N3PKW,12.0,9KZ6W1,4.0,VWXLZJ,13.0,IA7X1P,5.0,8D9SAW,13.0,JCNON3,14.0,ULG3QT,13.0,JCIIEB,16.0,HCMI82,13.0,1ENECA,4.0,EAJXUV,4.0,XUZJ74,12.0,QP56BU,16.0
96,B-19-11,1A6YTA,10.0,IA7X1P,16.0,7BU1V7,15.0,FJ25W1,9.0,3LQL9L,15.0,TNAHD4,6.0,AHSNWF,5.0,JWTWL1,4.0,ODZZLY,16.0,SWN7AU,7.0,V7JUQL,16.0,122OKQ,16.0,AB9XBU,10.0,F29V5I,12.0,JUUL5B,8.0,02MRUH,11.0,63KAC1,7.0,S90CD9,14.0
97,B-19-12,HA0BOB,11.0,A7MDBC,11.0,32ZKOX,6.0,TNZ1OO,11.0,B24J86,8.0,M8W7TS,14.0,2LPO6D,10.0,X0HH8Y,4.0,DF3KQM,11.0,TBCCF7,8.0,ULG3QT,15.0,TLFT43,12.0,I1KDJ0,4.0,8BSFSA,7.0,56TC1Z,5.0,4E1WTK,7.0,KZ5VR3,13.0,RUUOCB,14.0
98,B-19-13,QXS5D1,7.0,EYEOXS,13.0,066BOU,12.0,JUUL5B,4.0,JGP0ID,11.0,122OKQ,13.0,1ENECA,11.0,UCRNWD,6.0,VWXLZJ,14.0,EBKM6C,8.0,PP9DNA,13.0,BLJLMQ,7.0,IPGA7X,13.0,1D2ILZ,11.0,ZGYCSW,12.0,EQQBND,8.0,ZRCYSH,5.0,PP9DNA,4.0
99,B-19-21,IAKTYD,16.0,I1X92B,5.0,M8W7TS,8.0,IYV9SV,9.0,K3YA1X,9.0,RBKNR4,15.0,V7JUQL,7.0,O7AXAK,6.0,AB9XBU,16.0,F73ZE1,8.0,M67GNC,9.0,QM2UH1,14.0,SVFO5S,9.0,QM2UH1,8.0,1D2ILZ,12.0,IYXV3Z,15.0,4E0KXI,15.0,IYXV3Z,12.0
100,B-19-22,AHSNWF,16.0,JCIIEB,8.0,BLJLMQ,16.0,SSQFQA,12.0,ETU70R,7.0,YKQY4X,9.0,QP56BU,8.0,XUZJ74,13.0,7GC57K,16.0,X0HH8Y,7.0,NJVZEL,16.0,6N3PKW,15.0,JCIIEB,8.0,7GC57K,10.0,AX7BJ8,15.0,IJBSQT,7.0,UHYJ3A,6.0,F98BNI,10.0
101,B-19-23,LXJQVG,7.0,RBKNR4,10.0,6M2FJM,4.0,IYV9SV,15.0,EQQBND,7.0,F7LULH,7.0,9KZ6W1,5.0,6M2FJM,9.0,HA0BOB,10.0,8N10W9,7.0,6N3PKW,8.0,VWXLZJ,4.0,UU4A1K,14.0,6WT73N,15.0,KTDZY0,16.0,1D2ILZ,7.0,8BSFSA,6.0,JU0ODD,12.0
102,B-19-30,HXQR4L,8.0,BLJLMQ,11.0,U95NWB,15.0,HOUJQN,4.0,JHSQHS,16.0,UHYJ3A,8.0,WRRW1W,5.0,ULG3QT,16.0,QM2UH1,13.0,EBKM6C,6.0,RN2DSQ,8.0,SSQFQA,5.0,LXJQVG,4.0,I1KDJ0,11.0,FQ53YY,8.0,EUMBM7,10.0,PY5UPB,16.0,6N3PKW,5.0
103,B-19-40,TAHFOD,6.0,3LQL9L,7.0,AHR20O,16.0,UNPPMJ,14.0,M67GNC,8.0,W518XY,7.0,HGXJD0,6.0,IYV9SV,5.0,1D2ILZ,15.0,DF3KQM,14.0,70EPUK,8.0,84ABYS,16.0,W25EZN,4.0,TQBVRI,12.0,HI2X6U,8.0,I1KDJ0,9.0,AHR20O,11.0,5HQR89,10.0
104,B-20-11,W518XY,11.0,JCIIEB,5.0,6N3PKW,14.0,TNAHD4,14.0,TOENMT,5.0,800OVF,9.0,H1I7JZ,9.0,Q50W5L,7.0,Z8KPP8,8.0,56TC1Z,4.0,O7TSVL,6.0,I2B1FH,11.0,A7MDBC,4.0,0LNUOV,14.0,D8AMD3,16.0,F0P5OQ,7.0,TNAHD4,16.0,NM6C73,15.0
105,B-20-12,CVU3QV,11.0,ZX6MUV,16.0,ZGYCSW,6.0,YRRNGL,8.0,SVJZKL,9.0,ADT9MG,10.0,GPBMZJ,8.0,SVFO5S,11.0,I1X92B,14.0,IPGA7X,8.0,1D2ILZ,15.0,84ABYS,8.0,CVU3QV,12.0,SMMRK3,14.0,YXGRMP,15.0,HI2X6U,9.0,MLV9BR,15.0,BLJLMQ,11.0
106,B-20-13,YN8OHN,10.0,EBKM6C,7.0,TBCCF7,12.0,PY5UPB,4.0,63KAC1,13.0,02MRUH,13.0,H1I7JZ,14.0,LXJQVG,7.0,W518XY,16.0,RN2DSQ,16.0,AB9XBU,12.0,Y813MQ,12.0,M8W7TS,4.0,2LPO6D,8.0,B24J86,5.0,A19092,9.0,VWXLZJ,12.0,JWTWL1,4.0
107,B-20-21,A19092,16.0,TOENMT,16.0,AKP0A7,5.0,TOENMT,9.0,V7JUQL,13.0,SMMRK3,9.0,3LQL9L,9.0,F98BNI,6.0,U95NWB,5.0,5P2MVG,8.0,HOUGRO,14.0,CST1KC,6.0,KTDZY0,10.0,O9YFO8,14.0,122OKQ,9.0,XUZJ74,14.0,8BSFSA,11.0,AX7BJ8,12.0
108,B-20-22,F0P5OQ,6.0,5IXVJ1,4.0,YKQY4X,6.0,O7AXAK,10.0,DGAONE,15.0,TQBVRI,4.0,XPZSZ1,4.0,TNZ1OO,7.0,KUFVRI,12.0,YXGRMP,15.0,EBKM6C,13.0,QOMHJ2,11.0,HOUGRO,15.0,ZX6MUV,10.0,QP56BU,11.0,5MNTT7,7.0,XPZSZ1,9.0,WRRW1W,8.0
109,B-20-23,A7MDBC,13.0,IYLV38,13.0,EA91CP,15.0,YKQY4X,9.0,6WT73N,15.0,A7MDBC,14.0,Z8KPP8,16.0,CD1NU9,8.0,JU0ODD,6.0,G8ASPE,4.0,WRRW1W,4.0,066BOU,16.0,UU4A1K,10.0,KZ5VR3,14.0,YKQY4X,9.0,EQQBND,5.0,SWN7AU,15.0,8N10W9,16.0
110,B-20-30,4E0KXI,15.0,Y813MQ,6.0,AKP0A7,16.0,RN2DSQ,7.0,X31OGS,13.0,HXQR4L,15.0,70EPUK,14.0,HXQR4L,7.0,X0HH8Y,6.0,X31OGS,8.0,6M2FJM,4.0,KZ5VR3,8.0,4ILN0A,5.0,C5O9C9,12.0,GPBMZJ,5.0,5P2MVG,5.0,QXS5D1,11.0,IAKTYD,6.0
111,B-20-40,A7MDBC,5.0,HI2X6U,16.0,YE890X,11.0,EYEOXS,12.0,066BOU,14.0,AHSNWF,16.0,IYXV3Z,6.0,T3NVTG,12.0,0SJH1Z,12.0,ULG3QT,5.0,IPGA7X,8.0,U8203G,5.0,5X8RAN,8.0,5HQR89,9.0,EA91CP,6.0,SVFO5S,5.0,C5O9C9,6.0,0SJH1Z,12.0
112,B-21-11,5P4LRT,9.0,4ILN0A,6.0,F98BNI,8.0,HXQR4L,11.0,HGXJD0,7.0,J2URNJ,5.0,2OAVPY,9.0,W25EZN,16.0,AHSNWF,13.0,DNLEH7,9.0,1ENECA,15.0,X31OGS,12.0,VWXLZJ,8.0,I2B1FH,5.0,HOUJQN,10.0,RAUDQ6,6.0,63KAC1,16.0,LXJQVG,6.0
113,B-21-12,K3YA1X,15.0,F0P5OQ,8.0,V6K6JX,12.0,ADT9MG,5.0,SVFO5S,11.0,AHSNWF,7.0,FQ53YY,7.0,JHSQHS,6.0,4ILN0A,11.0,HCMI82,16.0,RBKNR4,8.0,NJVZEL,14.0,02MRUH,6.0,1JT1XB,12.0,Q164T6,10.0,DGAONE,14.0,RAUDQ6,10.0,IAKTYD,8.0
114,B-21-13,XUZJ74,6.0,1JT1XB,4.0,IAKTYD,12.0,4SD17H,14.0,9S4AF8,6.0,7GC57K,12.0,CST1KC,10.0,SVJZKL,16.0,5IXVJ1,7.0,Y813MQ,12.0,F29V5I,16.0,QXS5D1,11.0,QTMT7N,11.0,DSQXYR,7.0,A19092,8.0,122OKQ,8.0,4E1WTK,12.0,TNAHD4,5.0
115,B-21-21,02MRUH,11.0,JCIIEB,10.0,AHR20O,6.0,3LQL9L,11.0,5MNTT7,7.0,3LQL9L,16.0,37VA62,9.0,XPZSZ1,14.0,XSFSKX,5.0,B24J86,8.0,K3YA1X,14.0,8N10W9,5.0,YN8OHN,6.0,I2B1FH,5.0,9KZ6W1,10.0,PY5UPB,4.0,BLJLMQ,5.0,XPZSZ1,11.0
116,B-21-22,4E0KXI,12.0,W25EZN,15.0,PC1PMV,9.0,JHSQHS,7.0,S90CD9,8.0,E5CISL,12.0,IAKTYD,7.0,KZ5VR3,14.0,DGAONE,14.0,QXS5D1,14.0,QVFB0Q,4.0,AHR20O,5.0,TNAHD4,14.0,84ABYS,16.0,DNLEH7,15.0,YN8OHN,7.0,4E0KXI,9.0,9FWH2G,14.0
117,B-21-23,EA91CP,11.0,WGHG3L,6.0,5X8RAN,16.0,5P4LRT,8.0,JCIIEB,7.0,2T1DJM,12.0,2LPO6D,16.0,U8203G,8.0,4ILN0A,13.0,CST1KC,4.0,JHSQHS,7.0,YKQY4X,7.0,RAUDQ6,11.0,122OKQ,9.0,RBKNR4,15.0,JUUL5B,6.0,PZUF7K,13.0,IJBSQT,14.0
118,B-21-30,W518XY,5.0,RN2DSQ,6.0,1D2ILZ,6.0,9KHDG3,4.0,JWTWL1,9.0,JEGRCL,11.0,M8W7TS,16.0,PC1PMV,4.0,JGP0ID,16.0,TQBVRI,9.0,QM2UH1,7.0,6MKIC6,7.0,AHR20O,11.0,CVU3QV,8.0,9KZ6W1,5.0,PP9DNA,13.0,A19092,13.0,Y813MQ,4.0
119,B-21-40,SMMRK3,13.0,MLV9BR,16.0,YKQY4X,13.0,QM2UH1,10.0,IYV9SV,10.0,NISP6K,6.0,32ZKOX,5.0,JWTWL1,13.0,JCNON3,14.0,QP56BU,6.0,CD1NU9,15.0,HXQR4L,6.0,Q164T6,16.0,066BOU,11.0,HXQR4L,12.0,QTMT7N,9.0,H1I7JZ,16.0,MLV9BR,4.0
120,B-22-11,W518XY,13.0,YN8OHN,13.0,ZX6MUV,6.0,G8ASPE,6.0,EAJXUV,10.0,NISP6K,11.0,HA0BOB,16.0,JUUL5B,12.0,S90CD9,15.0,PZUF7K,7.0,YRRNGL,15.0,Q50W5L,7.0,63KAC1,7.0,6M2FJM,10.0,6M2FJM,16.0,UDF17E,7.0,2LPO6D,11.0,CU53FM,13.0
121,B-22-12,I1X92B,15.0,MLV9BR,15.0,EYEOXS,8.0,QXS5D1,16.0,69L9MX,10.0,O9YFO8,12.0,IYXV3Z,8.0,KUFVRI,13.0,UCRNWD,11.0,PP9DNA,12.0,JEGRCL,10.0,7GC57K,10.0,AB9XBU,9.0,AX7BJ8,16.0,M67GNC,5.0,SMMRK3,9.0,TNAHD4,4.0,Q50W5L,6.0
122,B-22-13,RUUOCB,10.0,JHSQHS,6.0,SSQFQA,14.0,JCNON3,9.0,RN2DSQ,8.0,W518XY,10.0,IYLV38,12.0,HGXJD0,12.0,8D9SAW,14.0,800OVF,15.0,V7JUQL,8.0,F0P5OQ,7.0,6N3PKW,10.0,5MNTT7,9.0,U8203G,15.0,IAKTYD,9.0,70EPUK,12.0,F7LULH,10.0
123,B-22-21,E5CISL,7.0,G8ASPE,4.0,D8AMD3,7.0,J2URNJ,11.0,I1X92B,12.0,O7TSVL,10.0,PP9DNA,14.0,UNPPMJ,5.0,5MNTT7,6.0,MLV9BR,4.0,F98BNI,13.0,SMMRK3,9.0,ULG3QT,10.0,63KAC1,13.0,HGXJD0,11.0,1JT1XB,12.0,AHR20O,13.0,W518XY,5.0
124,B-22-22,M67GNC,16.0,9KHDG3,4.0,YXGRMP,10.0,Y813MQ,14.0,IAKTYD,14.0,0SJH1Z,11.0,CVU3QV,4.0,32ZKOX,14.0,9KHDG3,4.0,EQQBND,4.0,6NDM0O,5.0,TNZ1OO,8.0,Z26SRT,11.0,XFQ9CP,15.0,QXS5D1,6.0,6WT73N,8.0,DF3KQM,10.0,1ENECA,11.0
125,B-22-23,70EPUK,13.0,6NDM0O,16.0,SSQFQA,7.0,PC1PMV,6.0,QP56BU,10.0,HXQR4L,7.0,ZVUW6Z,10.0,CST1KC,8.0,TOENMT,16.0,K3YA1X,16.0,WRRW1W,10.0,C5O9C9,7.0,A19092,9.0,HA0BOB,4.0,G8ASPE,8.0,EQQBND,14.0,IPGA7X,4.0,PP9DNA,10.0
126,B-22-30,6M2FJM,5.0,RUUOCB,13.0,1D2ILZ,16.0,SWN7AU,4.0,XUZJ74,13.0,7GC57K,5.0,5IXVJ1,15.0,4E0KXI,4.0,4E0KXI,16.0,SWN7AU,11.0,VHQ356,15.0,PY5UPB,16.0,I1X92B,9.0,XUZJ74,8.0,AHSNWF,7.0,Z26SRT,14.0,I1KDJ0,4.0,PZUF7K,9.0
127,B-22-40,ZX6MUV,8.0,IPGA7X,8.0,XPZSZ1,13.0,TAHFOD,11.0,F29V5I,5.0,TOENMT,14.0,56TC1Z,7.0,JGP0ID,11.0,EO69NY,5.0,TOENMT,6.0,4ILN0A,14.0,ADT9MG,11.0,2T1DJM,13.0,JCIIEB,9.0,EQQBND,9.0,YN8OHN,8.0,U8203G,5.0,DNLEH7,11.0
128,B-23-11,Q164T6,14.0,JUUL5B,10.0,VHQ356,13.0,XUZJ74,15.0,IPGA7X,14.0,TLFT43,13.0,HLOISD,13.0,9KZ6W1,16.0,AHR20O,13.0,VHQ356,11.0,NM6C73,13.0,UHYJ3A,4.0,IYLV38,5.0,EYEOXS,14.0,JCNON3,10.0,CU53FM,10.0,YE890X,16.0,B24J86,8.0
129,B-23-12,QP56BU,15.0,DF3KQM,7.0,H1I7JZ,6.0,0LNUOV,10.0,63KAC1,9.0,JEGRCL,10.0,E2ES5Z,14.0,HLOISD,12.0,5X8RAN,13.0,02MRUH,12.0,D8AMD3,16.0,7BU1V7,10.0,JGP0ID,4.0,0LNUOV,8.0,2T1DJM,6.0,066BOU,10.0,HOUGRO,5.0,UCRNWD,11.0
130,B-23-13,IA7X1P,7.0,ADT9MG,9.0,U95NWB,16.0,WH1BJI,5.0,4E1WTK,10.0,X0HH8Y,14.0,A19092,14.0,9VBE59,10.0,6N3PKW,14.0,2T1DJM,4.0,63KAC1,13.0,QXS5D1,4.0,UCRNWD,10.0,YE890X,11.0,TOENMT,15.0,Q50W5L,13.0,SMMRK3,7.0,9KZ6W1,12.0
131,B-23-21,JU0ODD,7.0,69L9MX,12.0,U8203G,12.0,RN2DSQ,15.0,8D9SAW,6.0,69L9MX,14.0,SWN7AU,15.0,YMN5EM,11.0,CVU3QV,11.0,9S4AF8,11.0,C5O9C9,9.0,SY1DDY,9.0,UHYJ3A,9.0,ADT9MG,16.0,5P4LRT,16.0,6M2FJM,10.0,JUUL5B,15.0,TBCCF7,10.0
132,B-23-22,DGAONE,12.0,M67GNC,4.0,Q50W5L,5.0,6NDM0O,10.0,9VBE59,6.0,9S4AF8,6.0,BLJLMQ,14.0,Q50W5L,14.0,JGP0ID,8.0,5HQR89,10.0,CVU3QV,8.0,UNPPMJ,5.0,UMKYTJ,9.0,ASG1IT,9.0,HI2X6U,6.0,HXQR4L,15.0,7BU1V7,12.0,K3YA1X,9.0
